2023-06-30 11:19:02,431 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:19:02,432 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:19:04,380 - root [tester-ssh:connect] @ tester-ssh.py:53 - MainThread - ERROR - Could not connect to device
2023-06-30 11:19:27,253 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:19:27,255 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:19:28,647 - root [tester-ssh:connect] @ tester-ssh.py:53 - MainThread - ERROR - Could not connect to device
2023-06-30 11:21:22,002 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:21:22,003 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:21:23,068 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:21:23,297 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - ERROR - Could not connect to device
2023-06-30 11:26:37,123 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:26:37,124 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:26:38,177 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:26:38,401 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:27:29,664 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:27:29,666 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:27:30,725 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:27:30,955 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:27:48,493 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:27:48,494 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:27:49,550 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:27:49,774 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:28:11,443 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:28:11,445 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:28:12,513 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:28:12,737 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:28:24,015 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:28:24,017 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:28:25,067 - root [tester-ssh:connect] @ tester-ssh.py:41 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:28:25,289 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:29:42,370 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:29:42,371 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:29:42,374 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - ERROR - Could not connect to device
2023-06-30 11:30:16,613 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:30:16,614 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:30:16,616 - root [tester-ssh:connect] @ tester-ssh.py:38 - MainThread - DEBUG - hostname
2023-06-30 11:30:16,617 - root [tester-ssh:connect] @ tester-ssh.py:55 - MainThread - ERROR - Could not connect to device
2023-06-30 11:30:31,678 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:30:31,680 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:30:31,681 - root [tester-ssh:connect] @ tester-ssh.py:38 - MainThread - DEBUG - hostname 192.168.45.173
2023-06-30 11:30:31,683 - root [tester-ssh:connect] @ tester-ssh.py:55 - MainThread - ERROR - Could not connect to device
2023-06-30 11:31:23,470 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:31:23,472 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:31:23,473 - root [tester-ssh:connect] @ tester-ssh.py:38 - MainThread - DEBUG - hostname 192.168.45.173
2023-06-30 11:31:23,474 - root [tester-ssh:connect] @ tester-ssh.py:57 - MainThread - ERROR - Could not connect to device
2023-06-30 11:31:42,734 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:31:42,736 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
2023-06-30 11:31:42,738 - root [tester-ssh:connect] @ tester-ssh.py:38 - MainThread - DEBUG - hostname 192.168.45.173
2023-06-30 11:31:42,739 - root [tester-ssh:connect] @ tester-ssh.py:40 - MainThread - DEBUG - username root
2023-06-30 11:31:42,740 - root [tester-ssh:connect] @ tester-ssh.py:42 - MainThread - DEBUG - password 
2023-06-30 11:31:42,740 - root [tester-ssh:connect] @ tester-ssh.py:44 - MainThread - INFO - >>>>>>> 192.168.45.173 root 
2023-06-30 11:31:43,799 - root [tester-ssh:connect] @ tester-ssh.py:50 - MainThread - DEBUG - SSH session login successful
2023-06-30 11:32:23,376 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 11:32:23,378 - root [tester-ssh:connect] @ tester-ssh.py:35 - MainThread - DEBUG - Connecting to device... ['192.168.45.173']
